fx_timestamp,pair,fx_rate,entry_timestamp
2025-03-27 16:37:11,"EUR,USD",1.08,2025-03-27 16:37:11.866736
2025-03-27 16:37:11,"GBP,USD",1.3,2025-03-27 16:37:11.963238
2025-03-27 16:37:11,"USD,CHF",0.88,2025-03-27 16:37:12.076364
2025-03-27 16:37:12,"EUR,USD",1.08,2025-03-27 16:37:12.893843
2025-03-27 16:37:11,"GBP,USD",1.3,2025-03-27 16:37:12.987000
2025-03-27 16:37:12,"USD,CHF",0.88,2025-03-27 16:37:13.093695
2025-03-27 16:37:12,"EUR,USD",1.08,2025-03-27 16:37:13.932780
2025-03-27 16:37:13,"GBP,USD",1.3,2025-03-27 16:37:14.027607
2025-03-27 16:37:13,"USD,CHF",0.88,2025-03-27 16:37:14.113845
2025-03-27 16:37:12,"EUR,USD",1.08,2025-03-27 16:37:14.908327
2025-03-27 16:37:14,"GBP,USD",1.3,2025-03-27 16:37:15.004814
2025-03-27 16:37:14,"USD,CHF",0.88,2025-03-27 16:37:15.086758
2025-03-27 16:37:15,"EUR,USD",1.08,2025-03-27 16:37:15.912506
2025-03-27 16:37:15,"GBP,USD",1.3,2025-03-27 16:37:16.010018
2025-03-27 16:37:15,"USD,CHF",0.88,2025-03-27 16:37:16.310902
2025-03-27 16:37:15,"EUR,USD",1.08,2025-03-27 16:37:16.925745
2025-03-27 16:37:16,"GBP,USD",1.3,2025-03-27 16:37:17.019165
2025-03-27 16:37:16,"USD,CHF",0.88,2025-03-27 16:37:17.163903
2025-03-27 16:37:15,"EUR,USD",1.08,2025-03-27 16:37:17.923906
2025-03-27 16:37:17,"GBP,USD",1.3,2025-03-27 16:37:18.017350
2025-03-27 16:37:17,"USD,CHF",0.88,2025-03-27 16:37:18.116378
2025-03-27 16:37:15,"EUR,USD",1.08,2025-03-27 16:37:18.896290
2025-03-27 16:37:17,"GBP,USD",1.3,2025-03-27 16:37:18.990660
2025-03-27 16:37:18,"USD,CHF",0.88,2025-03-27 16:37:19.084104
2025-03-27 16:37:19,"EUR,USD",1.08,2025-03-27 16:37:19.902132
2025-03-27 16:37:19,"GBP,USD",1.3,2025-03-27 16:37:20.010050
2025-03-27 16:37:19,"USD,CHF",0.88,2025-03-27 16:37:20.134379
2025-03-27 16:37:20,"EUR,USD",1.08,2025-03-27 16:37:20.932045
2025-03-27 16:37:20,"GBP,USD",1.3,2025-03-27 16:37:21.058501
2025-03-27 16:37:20,"USD,CHF",0.88,2025-03-27 16:37:21.153724
2025-03-27 16:37:21,"EUR,USD",1.08,2025-03-27 16:37:21.960074
2025-03-27 16:37:21,"GBP,USD",1.3,2025-03-27 16:37:22.078638
2025-03-27 16:37:22,"USD,CHF",0.88,2025-03-27 16:37:22.228903
2025-03-27 16:37:22,"EUR,USD",1.08,2025-03-27 16:37:22.980041
2025-03-27 16:37:22,"GBP,USD",1.3,2025-03-27 16:37:23.108595
2025-03-27 16:37:23,"USD,CHF",0.88,2025-03-27 16:37:23.216788
2025-03-27 16:37:23,"EUR,USD",1.08,2025-03-27 16:37:24.267188
2025-03-27 16:37:24,"GBP,USD",1.3,2025-03-27 16:37:24.388365
2025-03-27 16:37:24,"USD,CHF",0.88,2025-03-27 16:37:24.569426
2025-03-27 16:37:24,"EUR,USD",1.08,2025-03-27 16:37:25.769424
2025-03-27 16:37:25,"GBP,USD",1.3,2025-03-27 16:37:25.885436
2025-03-27 16:37:25,"USD,CHF",0.88,2025-03-27 16:37:26.038888
2025-03-27 16:37:24,"EUR,USD",1.08,2025-03-27 16:37:26.339431
2025-03-27 16:37:26,"GBP,USD",1.3,2025-03-27 16:37:26.698946
2025-03-27 16:37:27,"USD,CHF",0.88,2025-03-27 16:37:28.027417
2025-03-27 16:37:27,"EUR,USD",1.08,2025-03-27 16:37:28.143482
2025-03-27 16:37:27,"GBP,USD",1.3,2025-03-27 16:37:28.239825
2025-03-27 16:37:28,"USD,CHF",0.88,2025-03-27 16:37:28.383838
2025-03-27 16:37:29,"EUR,USD",1.08,2025-03-27 16:37:29.215179
2025-03-27 16:37:29,"GBP,USD",1.3,2025-03-27 16:37:29.636313
2025-03-27 16:37:29,"USD,CHF",0.88,2025-03-27 16:37:29.754495
2025-03-27 16:37:29,"EUR,USD",1.08,2025-03-27 16:37:30.175174
2025-03-27 16:37:29,"GBP,USD",1.3,2025-03-27 16:37:30.265829
2025-03-27 16:37:30,"USD,CHF",0.88,2025-03-27 16:37:30.791840
2025-03-27 16:37:31,"EUR,USD",1.08,2025-03-27 16:37:31.226804
2025-03-27 16:37:30,"GBP,USD",1.3,2025-03-27 16:37:32.243985
2025-03-27 16:37:33,"USD,CHF",0.88,2025-03-27 16:37:33.174484
2025-03-27 16:37:33,"EUR,USD",1.08,2025-03-27 16:37:33.266752
2025-03-27 16:37:33,"GBP,USD",1.3,2025-03-27 16:37:33.775288
2025-03-27 16:37:33,"USD,CHF",0.88,2025-03-27 16:37:33.868863
2025-03-27 16:37:33,"EUR,USD",1.08,2025-03-27 16:37:34.317882
2025-03-27 16:37:34,"GBP,USD",1.3,2025-03-27 16:37:34.434981
2025-03-27 16:37:33,"USD,CHF",0.88,2025-03-27 16:37:34.526345
2025-03-27 16:37:34,"EUR,USD",1.08,2025-03-27 16:37:35.636296
2025-03-27 16:37:35,"GBP,USD",1.3,2025-03-27 16:37:35.759293
2025-03-27 16:37:35,"USD,CHF",0.88,2025-03-27 16:37:35.872549
2025-03-27 16:37:35,"EUR,USD",1.08,2025-03-27 16:37:36.550026
2025-03-27 16:37:35,"GBP,USD",1.3,2025-03-27 16:37:36.714458
2025-03-27 16:37:36,"USD,CHF",0.88,2025-03-27 16:37:36.834274
2025-03-27 16:37:36,"EUR,USD",1.08,2025-03-27 16:37:37.317804
2025-03-27 16:37:35,"GBP,USD",1.3,2025-03-27 16:37:37.468478
2025-03-27 16:37:36,"USD,CHF",0.88,2025-03-27 16:37:37.614437
2025-03-27 16:37:38,"EUR,USD",1.08,2025-03-27 16:37:38.337422
2025-03-27 16:37:35,"GBP,USD",1.3,2025-03-27 16:37:38.460953
2025-03-27 16:37:38,"USD,CHF",0.88,2025-03-27 16:37:38.575677
2025-03-27 16:37:38,"EUR,USD",1.08,2025-03-27 16:37:39.308012
2025-03-27 16:37:38,"GBP,USD",1.3,2025-03-27 16:37:39.437759
2025-03-27 16:37:38,"USD,CHF",0.88,2025-03-27 16:37:39.526959
2025-03-27 16:37:40,"EUR,USD",1.08,2025-03-27 16:37:40.415338
2025-03-27 16:37:40,"GBP,USD",1.3,2025-03-27 16:37:40.545576
2025-03-27 16:37:40,"USD,CHF",0.88,2025-03-27 16:37:40.652766
2025-03-27 16:37:40,"EUR,USD",1.08,2025-03-27 16:37:41.308940
2025-03-27 16:37:40,"GBP,USD",1.3,2025-03-27 16:37:41.470667
2025-03-27 16:37:40,"USD,CHF",0.88,2025-03-27 16:37:41.553200
2025-03-27 16:37:42,"EUR,USD",1.08,2025-03-27 16:37:42.308629
2025-03-27 16:37:42,"GBP,USD",1.3,2025-03-27 16:37:42.409383
2025-03-27 16:37:41,"USD,CHF",0.88,2025-03-27 16:37:42.495579
2025-03-27 16:37:42,"EUR,USD",1.08,2025-03-27 16:37:43.336847
2025-03-27 16:37:43,"GBP,USD",1.3,2025-03-27 16:37:43.432148
2025-03-27 16:37:43,"USD,CHF",0.88,2025-03-27 16:37:43.547439
2025-03-27 16:37:45,"EUR,USD",1.08,2025-03-27 16:37:45.367048
2025-03-27 16:37:45,"GBP,USD",1.3,2025-03-27 16:37:47.038074
2025-03-27 16:37:46,"USD,CHF",0.88,2025-03-27 16:37:47.176098
2025-03-27 16:37:45,"EUR,USD",1.08,2025-03-27 16:37:47.853594
2025-03-27 16:37:45,"GBP,USD",1.3,2025-03-27 16:37:47.975015
2025-03-27 16:37:49,"USD,CHF",0.88,2025-03-27 16:37:49.449592
2025-03-27 16:37:49,"EUR,USD",1.08,2025-03-27 16:37:49.593092
2025-03-27 16:37:49,"GBP,USD",1.3,2025-03-27 16:37:49.953102
2025-03-27 16:37:49,"USD,CHF",0.88,2025-03-27 16:37:50.063907
2025-03-27 16:37:50,"EUR,USD",1.08,2025-03-27 16:37:52.649489
2025-03-27 16:37:52,"GBP,USD",1.3,2025-03-27 16:37:52.756149
2025-03-27 16:37:52,"USD,CHF",0.88,2025-03-27 16:37:52.855501
2025-03-27 16:37:52,"EUR,USD",1.08,2025-03-27 16:37:52.952419
2025-03-27 16:37:52,"GBP,USD",1.3,2025-03-27 16:37:53.042757
2025-03-27 16:37:52,"USD,CHF",0.88,2025-03-27 16:37:53.145247
2025-03-27 16:37:53,"EUR,USD",1.08,2025-03-27 16:37:54.162985
2025-03-27 16:37:54,"GBP,USD",1.3,2025-03-27 16:37:54.252998
2025-03-27 16:37:54,"USD,CHF",0.88,2025-03-27 16:37:54.354768
2025-03-27 16:37:54,"EUR,USD",1.08,2025-03-27 16:37:54.965350
2025-03-27 16:37:54,"GBP,USD",1.3,2025-03-27 16:37:55.052578
2025-03-27 16:37:54,"USD,CHF",0.88,2025-03-27 16:37:55.142892
2025-03-27 16:37:55,"EUR,USD",1.08,2025-03-27 16:37:55.966406
2025-03-27 16:37:55,"GBP,USD",1.3,2025-03-27 16:37:56.048518
2025-03-27 16:37:55,"USD,CHF",0.88,2025-03-27 16:37:56.132682
2025-03-27 16:37:56,"EUR,USD",1.08,2025-03-27 16:37:57.191366
2025-03-27 16:37:56,"GBP,USD",1.3,2025-03-27 16:37:57.308042
2025-03-27 16:37:56,"USD,CHF",0.88,2025-03-27 16:37:57.393358
2025-03-27 16:37:57,"EUR,USD",1.08,2025-03-27 16:37:58.004078
2025-03-27 16:37:57,"GBP,USD",1.3,2025-03-27 16:37:58.106817
2025-03-27 16:37:57,"USD,CHF",0.88,2025-03-27 16:37:58.189421
2025-03-27 16:37:58,"EUR,USD",1.08,2025-03-27 16:37:58.983206
2025-03-27 16:37:58,"GBP,USD",1.3,2025-03-27 16:37:59.087925
2025-03-27 16:37:58,"USD,CHF",0.88,2025-03-27 16:37:59.179339
2025-03-27 16:37:59,"EUR,USD",1.08,2025-03-27 16:38:00.003904
2025-03-27 16:37:59,"GBP,USD",1.3,2025-03-27 16:38:00.094668
2025-03-27 16:38:00,"USD,CHF",0.88,2025-03-27 16:38:00.312992
2025-03-27 16:38:00,"EUR,USD",1.08,2025-03-27 16:38:01.002219
2025-03-27 16:38:00,"GBP,USD",1.3,2025-03-27 16:38:01.113661
2025-03-27 16:38:00,"USD,CHF",0.88,2025-03-27 16:38:01.209212
2025-03-27 16:38:01,"EUR,USD",1.08,2025-03-27 16:38:02.012849
2025-03-27 16:38:01,"GBP,USD",1.3,2025-03-27 16:38:02.109118
2025-03-27 16:38:01,"USD,CHF",0.88,2025-03-27 16:38:02.204314
2025-03-27 16:38:02,"EUR,USD",1.08,2025-03-27 16:38:03.003348
2025-03-27 16:38:02,"GBP,USD",1.3,2025-03-27 16:38:03.105738
2025-03-27 16:38:02,"USD,CHF",0.88,2025-03-27 16:38:03.215696
2025-03-27 16:38:03,"EUR,USD",1.08,2025-03-27 16:38:04.048849
2025-03-27 16:38:03,"GBP,USD",1.3,2025-03-27 16:38:04.136488
2025-03-27 16:38:03,"USD,CHF",0.88,2025-03-27 16:38:04.353288
2025-03-27 16:38:04,"EUR,USD",1.08,2025-03-27 16:38:05.034807
2025-03-27 16:38:05,"GBP,USD",1.3,2025-03-27 16:38:05.243711
2025-03-27 16:38:05,"USD,CHF",0.88,2025-03-27 16:38:05.347287
2025-03-27 16:38:05,"EUR,USD",1.08,2025-03-27 16:38:06.024132
2025-03-27 16:38:05,"GBP,USD",1.3,2025-03-27 16:38:06.146997
2025-03-27 16:38:06,"USD,CHF",0.88,2025-03-27 16:38:06.243343
2025-03-27 16:38:06,"EUR,USD",1.08,2025-03-27 16:38:07.126668
2025-03-27 16:38:06,"GBP,USD",1.3,2025-03-27 16:38:07.220071
2025-03-27 16:38:07,"USD,CHF",0.88,2025-03-27 16:38:07.347009
2025-03-27 16:38:06,"EUR,USD",1.08,2025-03-27 16:38:08.055890
2025-03-27 16:38:06,"GBP,USD",1.3,2025-03-27 16:38:08.149123
2025-03-27 16:38:07,"USD,CHF",0.88,2025-03-27 16:38:08.343287
2025-03-27 16:38:08,"EUR,USD",1.08,2025-03-27 16:38:09.032733
2025-03-27 16:38:08,"GBP,USD",1.3,2025-03-27 16:38:09.139419
2025-03-27 16:38:08,"USD,CHF",0.88,2025-03-27 16:38:09.663579
2025-03-27 16:38:09,"EUR,USD",1.08,2025-03-27 16:38:10.068677
2025-03-27 16:38:10,"GBP,USD",1.3,2025-03-27 16:38:10.164357
2025-03-27 16:38:09,"USD,CHF",0.88,2025-03-27 16:38:10.270833
2025-03-27 16:38:10,"EUR,USD",1.08,2025-03-27 16:38:11.061531
2025-03-27 16:38:10,"GBP,USD",1.3,2025-03-27 16:38:11.165810
2025-03-27 16:38:10,"USD,CHF",0.88,2025-03-27 16:38:11.307022
2025-03-27 16:38:11,"EUR,USD",1.08,2025-03-27 16:38:12.044065
2025-03-27 16:38:11,"GBP,USD",1.3,2025-03-27 16:38:12.151663
2025-03-27 16:38:11,"USD,CHF",0.88,2025-03-27 16:38:12.254174
2025-03-27 16:38:11,"EUR,USD",1.08,2025-03-27 16:38:13.075388
2025-03-27 16:38:13,"GBP,USD",1.3,2025-03-27 16:38:13.199157
2025-03-27 16:38:13,"USD,CHF",0.88,2025-03-27 16:38:13.328449
2025-03-27 16:38:11,"EUR,USD",1.08,2025-03-27 16:38:14.050659
2025-03-27 16:38:13,"GBP,USD",1.3,2025-03-27 16:38:14.151810
2025-03-27 16:38:13,"USD,CHF",0.88,2025-03-27 16:38:14.244332
2025-03-27 16:38:15,"EUR,USD",1.08,2025-03-27 16:38:15.904473
2025-03-27 16:38:15,"GBP,USD",1.3,2025-03-27 16:38:16.068968
2025-03-27 16:38:16,"USD,CHF",0.88,2025-03-27 16:38:16.161966
2025-03-27 16:38:15,"EUR,USD",1.08,2025-03-27 16:38:16.271324
2025-03-27 16:38:16,"GBP,USD",1.3,2025-03-27 16:38:16.369881
2025-03-27 16:38:16,"USD,CHF",0.88,2025-03-27 16:38:16.456087
2025-03-27 16:38:17,"EUR,USD",1.08,2025-03-27 16:38:17.274353
2025-03-27 16:38:17,"GBP,USD",1.3,2025-03-27 16:38:17.382231
2025-03-27 16:38:17,"USD,CHF",0.88,2025-03-27 16:38:17.702821
2025-03-27 16:38:17,"EUR,USD",1.08,2025-03-27 16:38:18.277736
2025-03-27 16:38:18,"GBP,USD",1.3,2025-03-27 16:38:18.377887
2025-03-27 16:38:18,"USD,CHF",0.88,2025-03-27 16:38:18.500167
2025-03-27 16:38:18,"EUR,USD",1.08,2025-03-27 16:38:19.293169
2025-03-27 16:38:19,"GBP,USD",1.3,2025-03-27 16:38:19.400639
2025-03-27 16:38:18,"USD,CHF",0.88,2025-03-27 16:38:19.498699
2025-03-27 16:38:20,"EUR,USD",1.08,2025-03-27 16:38:20.303687
2025-03-27 16:38:20,"GBP,USD",1.3,2025-03-27 16:38:20.408611
2025-03-27 16:38:20,"USD,CHF",0.88,2025-03-27 16:38:20.493258
2025-03-27 16:38:21,"EUR,USD",1.08,2025-03-27 16:38:21.291442
2025-03-27 16:38:21,"GBP,USD",1.3,2025-03-27 16:38:21.367527
2025-03-27 16:38:21,"USD,CHF",0.88,2025-03-27 16:38:21.463576
2025-03-27 16:38:22,"EUR,USD",1.08,2025-03-27 16:38:22.283494
2025-03-27 16:38:22,"GBP,USD",1.3,2025-03-27 16:38:22.386421
2025-03-27 16:38:22,"USD,CHF",0.88,2025-03-27 16:38:22.493216
2025-03-27 16:38:22,"EUR,USD",1.08,2025-03-27 16:38:23.334862
2025-03-27 16:38:22,"GBP,USD",1.3,2025-03-27 16:38:23.544522
2025-03-27 16:38:23,"USD,CHF",0.88,2025-03-27 16:38:23.643046
2025-03-27 16:38:23,"EUR,USD",1.08,2025-03-27 16:38:24.288398
2025-03-27 16:38:23,"GBP,USD",1.3,2025-03-27 16:38:24.402792
2025-03-27 16:38:24,"USD,CHF",0.88,2025-03-27 16:38:24.505433
2025-03-27 16:38:24,"EUR,USD",1.08,2025-03-27 16:38:25.299919
2025-03-27 16:38:25,"GBP,USD",1.3,2025-03-27 16:38:25.386470
2025-03-27 16:38:25,"USD,CHF",0.88,2025-03-27 16:38:25.468649
2025-03-27 16:38:26,"EUR,USD",1.08,2025-03-27 16:38:26.602954
2025-03-27 16:38:26,"GBP,USD",1.3,2025-03-27 16:38:26.786124
2025-03-27 16:38:26,"USD,CHF",0.88,2025-03-27 16:38:26.974643
2025-03-27 16:38:27,"EUR,USD",1.08,2025-03-27 16:38:27.776446
2025-03-27 16:38:27,"GBP,USD",1.3,2025-03-27 16:38:27.886973
2025-03-27 16:38:27,"USD,CHF",0.88,2025-03-27 16:38:27.983632
2025-03-27 16:38:27,"EUR,USD",1.08,2025-03-27 16:38:28.352940
2025-03-27 16:38:27,"GBP,USD",1.3,2025-03-27 16:38:28.464638
2025-03-27 16:38:27,"USD,CHF",0.88,2025-03-27 16:38:28.550580
2025-03-27 16:38:28,"EUR,USD",1.08,2025-03-27 16:38:29.317057
2025-03-27 16:38:29,"GBP,USD",1.3,2025-03-27 16:38:29.410131
2025-03-27 16:38:29,"USD,CHF",0.88,2025-03-27 16:38:29.502608
2025-03-27 16:38:29,"EUR,USD",1.08,2025-03-27 16:38:30.346744
2025-03-27 16:38:30,"GBP,USD",1.3,2025-03-27 16:38:30.903548
2025-03-27 16:38:30,"USD,CHF",0.88,2025-03-27 16:38:30.988636
2025-03-27 16:38:31,"EUR,USD",1.08,2025-03-27 16:38:31.366574
2025-03-27 16:38:31,"GBP,USD",1.3,2025-03-27 16:38:31.473207
2025-03-27 16:38:31,"USD,CHF",0.88,2025-03-27 16:38:31.568295
2025-03-27 16:38:32,"EUR,USD",1.08,2025-03-27 16:38:32.354010
2025-03-27 16:38:31,"GBP,USD",1.3,2025-03-27 16:38:32.463117
2025-03-27 16:38:32,"USD,CHF",0.88,2025-03-27 16:38:32.558698
2025-03-27 16:38:32,"EUR,USD",1.08,2025-03-27 16:38:33.338718
2025-03-27 16:38:33,"GBP,USD",1.3,2025-03-27 16:38:33.448601
2025-03-27 16:38:33,"USD,CHF",0.88,2025-03-27 16:38:33.533997
2025-03-27 16:38:34,"EUR,USD",1.08,2025-03-27 16:38:34.356961
2025-03-27 16:38:33,"GBP,USD",1.3,2025-03-27 16:38:34.452217
2025-03-27 16:38:34,"USD,CHF",0.88,2025-03-27 16:38:34.543610
2025-03-27 16:38:34,"EUR,USD",1.08,2025-03-27 16:38:35.387178
2025-03-27 16:38:34,"GBP,USD",1.3,2025-03-27 16:38:35.482487
2025-03-27 16:38:35,"USD,CHF",0.88,2025-03-27 16:38:35.583794
2025-03-27 16:38:36,"EUR,USD",1.08,2025-03-27 16:38:36.953380
2025-03-27 16:38:36,"GBP,USD",1.3,2025-03-27 16:38:37.232122
2025-03-27 16:38:36,"USD,CHF",0.88,2025-03-27 16:38:37.393843
2025-03-27 16:38:37,"EUR,USD",1.08,2025-03-27 16:38:37.804347
2025-03-27 16:38:37,"GBP,USD",1.3,2025-03-27 16:38:37.952824
2025-03-27 16:38:37,"USD,CHF",0.88,2025-03-27 16:38:38.058904
2025-03-27 16:38:38,"EUR,USD",1.08,2025-03-27 16:38:38.588686
2025-03-27 16:38:38,"GBP,USD",1.3,2025-03-27 16:38:38.695798
2025-03-27 16:38:38,"USD,CHF",0.88,2025-03-27 16:38:38.799403
2025-03-27 16:38:38,"EUR,USD",1.08,2025-03-27 16:38:39.543143
2025-03-27 16:38:39,"GBP,USD",1.3,2025-03-27 16:38:39.651950
2025-03-27 16:38:39,"USD,CHF",0.88,2025-03-27 16:38:39.750504
2025-03-27 16:38:38,"EUR,USD",1.08,2025-03-27 16:38:40.508629
2025-03-27 16:38:40,"GBP,USD",1.3,2025-03-27 16:38:40.603388
2025-03-27 16:38:40,"USD,CHF",0.88,2025-03-27 16:38:40.698151
2025-03-27 16:38:41,"EUR,USD",1.08,2025-03-27 16:38:41.558860
2025-03-27 16:38:41,"GBP,USD",1.3,2025-03-27 16:38:41.648554
2025-03-27 16:38:40,"USD,CHF",0.88,2025-03-27 16:38:41.727290
2025-03-27 16:38:42,"EUR,USD",1.08,2025-03-27 16:38:42.560788
2025-03-27 16:38:41,"GBP,USD",1.3,2025-03-27 16:38:42.837411
2025-03-27 16:38:41,"USD,CHF",0.88,2025-03-27 16:38:42.926712
2025-03-27 16:38:43,"EUR,USD",1.08,2025-03-27 16:38:43.546275
2025-03-27 16:38:43,"GBP,USD",1.3,2025-03-27 16:38:43.647275
2025-03-27 16:38:43,"USD,CHF",0.88,2025-03-27 16:38:43.737242
2025-03-27 16:38:44,"EUR,USD",1.08,2025-03-27 16:38:44.546111
2025-03-27 16:38:44,"GBP,USD",1.3,2025-03-27 16:38:44.631233
2025-03-27 16:38:44,"USD,CHF",0.88,2025-03-27 16:38:44.720910
2025-03-27 16:38:45,"EUR,USD",1.08,2025-03-27 16:38:45.542861
2025-03-27 16:38:45,"GBP,USD",1.3,2025-03-27 16:38:45.637251
2025-03-27 16:38:45,"USD,CHF",0.88,2025-03-27 16:38:45.746498
2025-03-27 16:38:45,"EUR,USD",1.08,2025-03-27 16:38:46.567909
2025-03-27 16:38:46,"GBP,USD",1.3,2025-03-27 16:38:46.682532
2025-03-27 16:38:46,"USD,CHF",0.88,2025-03-27 16:38:46.795814
2025-03-27 16:38:47,"EUR,USD",1.08,2025-03-27 16:38:47.540264
2025-03-27 16:38:47,"GBP,USD",1.3,2025-03-27 16:38:47.625192
2025-03-27 16:38:47,"USD,CHF",0.88,2025-03-27 16:38:47.707255
2025-03-27 16:38:48,"EUR,USD",1.08,2025-03-27 16:38:48.662507
2025-03-27 16:38:48,"GBP,USD",1.3,2025-03-27 16:38:48.754639
2025-03-27 16:38:48,"USD,CHF",0.88,2025-03-27 16:38:48.997047
2025-03-27 16:38:49,"EUR,USD",1.08,2025-03-27 16:38:49.537204
2025-03-27 16:38:49,"GBP,USD",1.3,2025-03-27 16:38:49.634570
2025-03-27 16:38:49,"USD,CHF",0.88,2025-03-27 16:38:49.744585
2025-03-27 16:38:50,"EUR,USD",1.08,2025-03-27 16:38:50.587278
2025-03-27 16:38:50,"GBP,USD",1.3,2025-03-27 16:38:50.772683
2025-03-27 16:38:49,"USD,CHF",0.88,2025-03-27 16:38:50.861918
2025-03-27 16:38:51,"EUR,USD",1.08,2025-03-27 16:38:51.553667
2025-03-27 16:38:51,"GBP,USD",1.3,2025-03-27 16:38:51.646995
2025-03-27 16:38:51,"USD,CHF",0.88,2025-03-27 16:38:51.736899
2025-03-27 16:38:52,"EUR,USD",1.08,2025-03-27 16:38:52.564775
2025-03-27 16:38:52,"GBP,USD",1.3,2025-03-27 16:38:52.653108
2025-03-27 16:38:52,"USD,CHF",0.88,2025-03-27 16:38:52.754224
2025-03-27 16:38:52,"EUR,USD",1.08,2025-03-27 16:38:53.556971
2025-03-27 16:38:53,"GBP,USD",1.3,2025-03-27 16:38:53.641966
2025-03-27 16:38:52,"USD,CHF",0.88,2025-03-27 16:38:53.733831
2025-03-27 16:38:54,"EUR,USD",1.08,2025-03-27 16:38:54.567187
2025-03-27 16:38:54,"GBP,USD",1.3,2025-03-27 16:38:54.667201
2025-03-27 16:38:54,"USD,CHF",0.88,2025-03-27 16:38:54.749276
2025-03-27 16:38:55,"EUR,USD",1.08,2025-03-27 16:38:55.587405
2025-03-27 16:38:55,"GBP,USD",1.3,2025-03-27 16:38:55.938318
2025-03-27 16:38:55,"USD,CHF",0.88,2025-03-27 16:38:56.029615
2025-03-27 16:38:56,"EUR,USD",1.08,2025-03-27 16:38:56.578057
2025-03-27 16:38:56,"GBP,USD",1.3,2025-03-27 16:38:56.666606
2025-03-27 16:38:56,"USD,CHF",0.88,2025-03-27 16:38:56.763995
2025-03-27 16:38:57,"EUR,USD",1.08,2025-03-27 16:38:57.604463
2025-03-27 16:38:57,"GBP,USD",1.3,2025-03-27 16:38:57.692411
2025-03-27 16:38:57,"USD,CHF",0.88,2025-03-27 16:38:57.788394
2025-03-27 16:38:57,"EUR,USD",1.08,2025-03-27 16:38:58.575990
2025-03-27 16:38:57,"GBP,USD",1.3,2025-03-27 16:38:58.656801
2025-03-27 16:38:58,"USD,CHF",0.88,2025-03-27 16:38:58.743423
2025-03-27 16:38:59,"EUR,USD",1.08,2025-03-27 16:38:59.598828
2025-03-27 16:38:59,"GBP,USD",1.3,2025-03-27 16:38:59.686357
2025-03-27 16:38:58,"USD,CHF",0.88,2025-03-27 16:38:59.774344
2025-03-27 16:39:00,"EUR,USD",1.08,2025-03-27 16:39:00.607193
2025-03-27 16:39:00,"GBP,USD",1.3,2025-03-27 16:39:00.789763
2025-03-27 16:39:00,"USD,CHF",0.88,2025-03-27 16:39:00.889775
2025-03-27 16:39:01,"EUR,USD",1.08,2025-03-27 16:39:01.587710
2025-03-27 16:39:01,"GBP,USD",1.3,2025-03-27 16:39:01.682192
2025-03-27 16:39:01,"USD,CHF",0.88,2025-03-27 16:39:01.773011
2025-03-27 16:39:02,"EUR,USD",1.08,2025-03-27 16:39:02.611126
2025-03-27 16:39:02,"GBP,USD",1.3,2025-03-27 16:39:02.694521
2025-03-27 16:39:02,"USD,CHF",0.88,2025-03-27 16:39:02.786059
2025-03-27 16:39:03,"EUR,USD",1.08,2025-03-27 16:39:03.587800
2025-03-27 16:39:03,"GBP,USD",1.3,2025-03-27 16:39:03.671705
2025-03-27 16:39:03,"USD,CHF",0.88,2025-03-27 16:39:03.973081
2025-03-27 16:39:04,"EUR,USD",1.08,2025-03-27 16:39:04.634295
2025-03-27 16:39:04,"GBP,USD",1.3,2025-03-27 16:39:04.719086
2025-03-27 16:39:04,"USD,CHF",0.88,2025-03-27 16:39:04.803182
2025-03-27 16:39:05,"EUR,USD",1.08,2025-03-27 16:39:05.659046
2025-03-27 16:39:05,"GBP,USD",1.3,2025-03-27 16:39:05.756751
2025-03-27 16:39:05,"USD,CHF",0.88,2025-03-27 16:39:05.861619
2025-03-27 16:39:06,"EUR,USD",1.08,2025-03-27 16:39:06.656249
2025-03-27 16:39:06,"GBP,USD",1.3,2025-03-27 16:39:06.763442
2025-03-27 16:39:06,"USD,CHF",0.88,2025-03-27 16:39:06.864841
2025-03-27 16:39:06,"EUR,USD",1.08,2025-03-27 16:39:07.643425
2025-03-27 16:39:06,"GBP,USD",1.3,2025-03-27 16:39:07.766146
2025-03-27 16:39:06,"USD,CHF",0.88,2025-03-27 16:39:08.107878
2025-03-27 16:39:08,"EUR,USD",1.08,2025-03-27 16:39:08.619947
2025-03-27 16:39:07,"GBP,USD",1.3,2025-03-27 16:39:08.718526
2025-03-27 16:39:08,"USD,CHF",0.88,2025-03-27 16:39:08.839496
2025-03-27 16:39:09,"EUR,USD",1.08,2025-03-27 16:39:09.970106
2025-03-27 16:39:08,"GBP,USD",1.3,2025-03-27 16:39:10.144249
2025-03-27 16:39:10,"USD,CHF",0.88,2025-03-27 16:39:10.254635
2025-03-27 16:39:10,"EUR,USD",1.08,2025-03-27 16:39:10.673401
2025-03-27 16:39:10,"GBP,USD",1.3,2025-03-27 16:39:10.768251
2025-03-27 16:39:10,"USD,CHF",0.88,2025-03-27 16:39:10.854344
2025-03-27 16:39:11,"EUR,USD",1.08,2025-03-27 16:39:11.684991
2025-03-27 16:39:11,"GBP,USD",1.3,2025-03-27 16:39:11.844665
2025-03-27 16:39:11,"USD,CHF",0.88,2025-03-27 16:39:11.942905
2025-03-27 16:39:12,"EUR,USD",1.08,2025-03-27 16:39:12.687939
